noise,seed,method,method_param,n_states,ari_coarse,ari_fine,ari_joint,test_logloss,unifilarity,branch_entropy,elapsed_s
0.08,2,history_kmeans,18.0,18,0.05251456871611382,0.14633225664686822,0.27021304084052644,1.5467245118045807,0.7729015587230139,0.8210552413444117,0.22669609729200602
0.08,3,prism_predictive,0.22,35,0.05777347084611683,0.15935103874128845,0.3140670400160418,1.4923546516363018,1.0000000000000007,0.0,0.10836766008287668
0.08,3,prism_predictive,0.25,31,0.06127486168841774,0.1704313828807886,0.3266961487073414,1.493114318076522,0.9784112694840383,0.07807394183242984,0.1056838221848011
0.08,3,prism_predictive,0.28,27,0.0639666945011578,0.17873923886309057,0.33485124974379504,1.496773449952711,0.945027923647579,0.18035685332103008,0.10476856492459774
0.08,3,prism_predictive,0.3,24,0.06532766348081481,0.18643762191046537,0.3402483980781756,1.4990530829060302,0.9272318079519882,0.23511688718228632,0.10506153479218483
0.08,3,prism_predictive,0.32,16,0.06019666208652367,0.24819241255159977,0.30251955219910986,1.5393935144447815,0.9058931399516548,0.2915393141252004,0.10590142849832773
0.08,3,prism_predictive,0.35,6,0.027883848954831463,0.25666383580225155,0.16169994527012535,1.6405103438851172,0.832458114528632,0.3863276518000561,0.1043911436572671
0.08,3,prism_predictive,0.38,3,0.012032425757847319,0.2900656868029536,0.13093981487695883,1.6732352839040565,0.8752604817871132,0.28760820107244583,0.10399034153670073
0.08,3,history_kmeans,3.0,3,0.005437149397030302,0.1502739222922833,0.08050931521716663,1.7072689120331552,0.7825706426606653,0.7286287890606464,0.10216758958995342
0.08,3,history_kmeans,6.0,6,0.028507569574904107,0.359791090793075,0.21459219444293196,1.6376260610920743,0.994123530882721,0.018176438763030052,0.11963102594017982
0.08,3,history_kmeans,9.0,9,0.035234253652006664,0.15437065383083848,0.2367236965380198,1.5725743963268646,0.6994248562140537,0.841968622177763,0.16301237232983112
0.08,3,history_kmeans,12.0,12,0.03454736457162693,0.23901193950307767,0.26024418063081073,1.5832474244693397,0.8229140618487957,0.6132326588302067,0.15142697654664516
0.08,3,history_kmeans,18.0,18,0.048608588320687,0.2028959360096669,0.2912714432066615,1.5432731932013162,0.8902642327248479,0.3638899590057785,0.2290514763444662
